Country Name,Country Code,Series Name,Series Code,2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Afghanistan,AFG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.417,62.545,62.659,63.136,63.016,63.081,63.565,62.575,61.982,..
Afghanistan,AFG,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,44.1003011509671,40.383283054463,41.4738234419245,39.5681177529536,41.2143041734064,44.964809228532,40.418968688038,36.3145481550549,44.5395389571577,..
Afghanistan,AFG,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.07694976762403,1.29801287790022,0.994575822723645,0.956772140958855,0.945226799939516,1.00674629248273,1.11823060279695,1.35885692738929,..,..
Afghanistan,AFG,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,53.28634042,56.26314295,58.39109599,62.37109623,67.13641492,59.90264778,59.78387904,58.1902139,56.55443457,..
Afghanistan,AFG,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,76.8,73.4,70.2,67.2,64.6,62.2,59.9,57.8,55.7,..
Afghanistan,AFG,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,144.1723377,144.7767706,154.2431474,163.7966761,170.3917664,166.4033701,174.309323,183.3004855,..,..
Afghanistan,AFG,Net migration,SM.POP.NETM,48076,255611,-281739,-90238,-47090,-47205,-8082,166821,-183672,-65846
Afghanistan,AFG,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,5152540039.0625,4942970214.84375,4274229980.46875,4069419921.875,3811739990.23438,3792489990.23438,4137000000,4208490234.375,4656339843.75,..
Afghanistan,AFG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,347165291.814146,253367821.603343,348624717.302647,627710802.377386,822731630.245558,803546453.786557,828571904.111179,788917115.24523,300000000,350000000
Afghanistan,AFG,Population density (people per sq. km of land area),EN.POP.DNST,48.3590282569032,50.160541526762,51.7509145546816,53.1042837649295,54.6485411587937,56.2482314520951,57.9082516903546,59.7522806371985,..,..
Afghanistan,AFG,Population growth (annual %),SP.POP.GROW,3.46678830410982,3.65757606530364,3.12134122890873,2.58154939895659,2.86649214750073,2.88520797304849,2.90852909268743,3.13474690779163,2.85135765449931,..
Afghanistan,AFG,"Population, total",SP.POP.TOTL,31541209,32716210,33753499,34636207,35643418,36686784,37769499,38972230,40099462,..
Afghanistan,AFG,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..
Afghanistan,AFG,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,54.5,..,..,..,..,..,..
Afghanistan,AFG,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Afghanistan,AFG,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,24.6,..,..,..,..,19.1,..,..,..,..
Afghanistan,AFG,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,..,..,..,80.4950408935547,84.4149475097656,85.6253280639648,84.3305892944336,..,..,..
Afghanistan,AFG,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,9.40560933162746,8.61373050462046,10.1311181683697,12.678009904576,13.0392622227544,..,..,..,..,..
Afghanistan,AFG,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.498428344727,105.919708251953,103.534523010254,102.486473083496,102.175788879395,103.996162414551,106.701080322266,..,..,..
Afghanistan,AFG,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.655330002307892,0.654020011425018,0.6423299908638,0.645669996738434,0.641690015792847,0.636020004749298,..,..,..,..
Afghanistan,AFG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,53.5751304626465,52.5829010009766,51.6699485778809,51.6559410095215,53.6431999206543,55.4252090454102,..,..,..,..
Afghanistan,AFG,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,53.3333333333333,54.4444444444444,51.1111,51.1111,51.1111,50,50,57.7778,..,..
Afghanistan,AFG,Surface area (sq. km),AG.SRF.TOTL.K2,652860,652860,652860,652860,652860,652860,652860,652860,..,..
Afghanistan,AFG,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,7.12277329020889,6.88210294277301,7.58538233129798,9.50265278288094,9.89845089688421,..,..,..,..,..
Afghanistan,AFG,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,0.104707040342723,0.104707034792812,0.104707034792812,0.104707034772672,3.6372565953286,3.6372565953286,3.6372565953286
Afghanistan,AFG,Time required to start a business (days),IC.REG.DURS,6.5,8.5,8.5,8.5,8.5,8.5,8.5,..,..,..
Afghanistan,AFG,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,1.58322814481364,1.93817780133484,3.31844318968037,4.37308774385413,4.38145622949794,3.33306849551252,2.97359588967048,2.67298474456493,..,..
Afghanistan,AFG,Urban population growth (annual %),SP.URB.GROW,4.34455335199728,4.53176850303214,3.99600796676125,3.45264290630202,3.7815566165204,3.85083283346822,3.9192869845162,4.18535706165902,3.95185728902399,..
Albania,ALB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,20.865,20.942,20.276,18.171,16.585,15.58,15.013,14.672,..,..
Albania,ALB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,19.5651578123229,19.9901813581977,19.7802144171366,19.8499944651163,19.0221488477376,18.4294792485754,18.3893474367375,19.2644407973724,17.6640592642785,..
Albania,ALB,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,4.08795539033457,3.99620817843866,3.42007434944238,4.05947955390335,4.05576208178439,3.56133828996283,4.20446096654275,2.92193308550186,..,..
Albania,ALB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,..,..,..,..,..,99.8,..,..,..,..
Albania,ALB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.53217928825751,1.66847576272782,1.60380990334651,1.55665604232953,1.79045658243711,1.78169228321755,1.69196805679788,..,..,..
Albania,ALB,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,46,..,..,..,..
Albania,ALB,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,72.1806633606422,73.1812519352364,68.1382711252925,66.3900717847667,63.6106864560377,58.4956957366262,61.421259139054,69.218002922939,62.8346656130012,..
Albania,ALB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,2533.25282927106,2309.36650255581,..,..,..,..,..,..,..,..
Albania,ALB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,801.329975005976,808.455839595944,..,..,..,..,..,..,..,..
Albania,ALB,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,28.9163151372576,28.2130014584625,27.2673911512668,28.9778991754721,31.5698080476189,31.5719272134517,31.3042701298034,22.7039815429045,30.6233200288185,..
Albania,ALB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,8647046116.3,8512452310,8447046910.5,8516222980.3,9801454504.1,9651086366.7,9274545228.5,10477366100.7,11086175521.5,..
Albania,ALB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.697,1.674,1.613,1.551,1.491,1.44,1.414,1.4,1.39,..
Albania,ALB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1254150555.51294,1149927985.77736,989578334.828615,1044389554.85795,1022757857.07377,1204383363.60476,1201022154.46643,1069744879.65453,1218586452.37158,..
Albania,ALB,Forest area (sq. km),AG.LND.FRST.K2,7863.405,7877.64,7891.875,7891.8,7889.025,7889,7889,7889,..,..
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,12776220507.0162,13228147516.1168,11386850129.8411,11861199830.8396,13019689336.6919,15156432309.8977,15401830754.0773,15131866270.5936,18255787479.1846,..
Albania,ALB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.00201754071108,1.77444885260394,2.21872637517804,3.31498068384137,3.80222740040676,4.01935968514439,2.08806337615015,-3.48163037314293,8.51550112324915,..
Albania,ALB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,4540,4540,4390,4320,4290,4860,5230,5260,6110,..
Albania,ALB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10750,11360,11800,12270,12800,13480,14220,13800,15600,..
Albania,ALB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,13156889860.0243,13115546274.3385,12635758375.9068,12420734605.0332,12329779648.4718,13932803940.4752,14933219748.2993,14917075420.0246,17183974018.0174,..
Albania,ALB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,31131666723.0893,32827519380.2111,33983876395.1716,35304043215.4536,36786490566.2831,38643834442.5891,40583438203.5412,39171561195.633,43856907132.1338,..
Albania,ALB,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,28.0524964575465,25.6746926299268,25.8190485021686,25.2238259425092,25.0525458760709,23.9101849968016,23.0125955147467,23.2001266540471,24.1213018512043,..
Albania,ALB,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.890238022251303,0.257234804303144,1.63419036731371,0.784313365143227,0.0884563671350961,0.0447019828200661,0.128427412960995,0.285854495639881,..,..
Albania,ALB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99,98,97,96,96,94,95,91,87,..
Albania,ALB,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,46.9573987095321,47.19484413802,44.5336151883802,45.8319636476989,46.624465948041,45.236190919583,44.9749244902205,37.2477679402658,43.9123447009596,..
Albania,ALB,Income share held by lowest 20%,SI.DST.FRST.20,..,7,7.7,7.3,7.6,7.9,8.5,8.4,..,..
Albania,ALB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.0613168520051,21.5088457362369,21.7636809971645,21.1419653523072,20.3583670021185,21.2793061291073,20.6196288248697,20.0086089712787,21.8236781887437,..
Albania,ALB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.288745964127756,1.54991706986272,0.563991350160876,-0.632653419095547,1.45106269924993,1.47305810274607,1.25658995186268,0.678486248525417,5.92801381432446,..
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.123,78.407,78.644,78.86,79.047,79.184,79.282,76.989,76.463,..
Albania,ALB,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,56.8164896341107,57.8387865018759,54.6156305658412,55.4075480872732,58.0889436331333,58.0281679762893,55.9219234227715,53.3708126650208,61.7721914919207,..
Albania,ALB,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,1.40898210141146,1.34651599128914,1.16230386432234,1.10358100880452,1.10869638590383,1.16054478505068,1.29967633671403,1.25826801032012,1.4156359265316,..
Albania,ALB,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,127.67458,116.4887372,117.9871153,116.9622462,125.9205273,94.36446759,91.51642864,91.35050062,92.31992041,..
Albania,ALB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,10.5,9.9,9.6,9.4,9.3,9.3,9.4,9.4,9.5,..
Albania,ALB,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,94.79366181,93.21495224,92.17676401,93.14646307,95.89929254,95.96843978,95.84496482,95.60674969,..,..
Albania,ALB,Net migration,SM.POP.NETM,-16845,-14265,-12240,-10887,-9768,-9106,-8889,-9117,-10612,-8000
Albania,ALB,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,269980010.986328,281170013.427734,335160003.662109,171039993.286133,168350006.103516,344519989.013672,27069999.6948242,309440002.441406,632309997.558594,..
Albania,ALB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1281848113.75308,1421007454.36595,1290863508.09402,1306009166.92504,1311822432.138,1458210055.85311,1472812241.61037,1465987212.49097,1718355918.32179,1800000000
Albania,ALB,Population density (people per sq. km of land area),EN.POP.DNST,105.660291970803,105.441751824818,105.135145985401,104.967189781022,104.870693430657,104.612262773723,104.167554744526,103.571131386861,..,..
Albania,ALB,Population growth (annual %),SP.POP.GROW,-0.183211384606402,-0.207046999760594,-0.291205786840436,-0.159880412127734,-0.0919722937442495,-0.246732042281782,-0.426007367032238,-0.574206959244013,-0.926918061639398,..
Albania,ALB,"Population, total",SP.POP.TOTL,2895092,2889104,2880703,2876101,2873457,2866376,2854191,2837849,2811666,..
Albania,ALB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,1,0.1,0.1,0.4,0,0,0,..,..
Albania,ALB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,23.7,23.4,23,21.8,..,..,..
Albania,ALB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,..
Albania,ALB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,1.5,..,..,..,..,..
Albania,ALB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,89.539176940918,100.984718322754,98.8615875244141,99.8815536499023,101.983703613281,101.537857055664,103.322746276855,100.732406616211,98.1558303833008,..
Albania,ALB,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,22.3049495093896,24.5250980968319,24.738150200759,24.2785737521554,25.7331368559535,25.4774455912425,25.1413858798243,23.8726358602587,24.739926541382,..
Albania,ALB,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.9839096069336,104.108039855957,105.542976379395,105.553863525391,107.046600341797,106.993423461914,104.81273651123,100.151916503906,95.9217834472656,..
Albania,ALB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.98158997297287,0.976679980754852,0.982420027256012,0.993550002574921,1.00432002544403,1.01730000972748,1.018630027771,1.02399003505707,1.02570998668671,..
Albania,ALB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.2560806274414,97.6848678588867,97.3884811401367,95.7149963378906,95.2658920288086,95.4323272705078,95.0865936279297,94.2803268432617,96.114631652832,..
Albania,ALB,Statistical Capacity Score (Overall Average) (scale 0 - 100),IQ.SCI.OVRL,68.8888888888889,75.5555555555556,72.2222333333333,82.2222333333333,88.8889,82.2222333333333,78.8889,87.7778,..,..
Albania,ALB,Surface area (sq. km),AG.SRF.TOTL.K2,28750,28750,28750,28750,28750,28750,28750,28750,..,..
Albania,ALB,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,16.5032706123389,18.3019361358269,18.5157898553099,17.590229809729,18.8874919791442,18.5459516560754,18.1443771903866,17.017906947217,17.8743860497327,..
Albania,ALB,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,..,..,..,13.1477494617734,13.5256825491485,13.5256825491485,14.1739289636404,14.173928961137,14.175197493317,14.1751972700153
Albania,ALB,Time required to start a business (days),IC.REG.DURS,5,5,5,5,5,4.5,4.5,..,..,..
Albania,ALB,"Total debt service (% of exports of goods, services and primary income)",DT.TDS.DECT.EX.ZS,13.5183701951822,17.5349661440739,33.5242160000422,15.1681195578846,11.1409381354262,20.6917492884079,12.0825478092128,29.7154946775374,14.5408699750051,..
Albania,ALB,Urban population growth (annual %),SP.URB.GROW,1.74363937043308,1.64611599636276,1.48476433256912,1.54401448032371,1.54128496391169,1.31716210445698,1.07141354924368,0.85761092300088,0.443404480033808,..
Algeria,DZA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,12.684,12.771,11.888,12.731,12.872,12.654,12.303,12.057,..,..
Algeria,DZA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,9.85111712761217,10.2863970707309,11.5787073364509,12.22009479501,11.7559033143154,11.87420084925,12.3362121115896,14.1347925891274,13.0309016188725,..
Algeria,DZA,"Annual freshwater withdrawals, total (% of internal resources)",ER.H2O.FWTL.ZS,72.7719984591447,76.1921697634925,79.6123410687294,82.0663287987908,87.152129456744,87.152129456744,87.152129456744,87.152129456744,..,..
Algeria,DZA,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,96.6,..,..,..,..,..,98.8,..,..,..
Algeria,DZA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.65848973119548,3.81154436688716,3.95198369861949,3.84007874796331,3.84901785385676,3.94826656717948,4.01002515655643,..,..,..
Algeria,DZA,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,57.1,..,..,..,..,..,53.6,..,..,..
Algeria,DZA,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,1283.61043315444,1368.62151887474,..,..,..,..,..,..,..,..
Algeria,DZA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1252.07479476785,1333.13606896647,..,..,..,..,..,..,..,..
Algeria,DZA,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,33.2098978857357,30.4876572080909,23.1717780134205,20.8724852102256,22.6322322911166,25.8611508241538,22.7134619101122,17.3157889010977,26.5840201621143,..
Algeria,DZA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5245606715.5,5521188948.6,4671396332.7,5463001796.7,5706818288.8,5710491550,5492379098.5,5177878073.5,7378781411.7,..
Algeria,DZA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.957,3.004,3.041,3.051,3.05,3.023,2.988,2.942,2.889,..
Algeria,DZA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1691886707.50796,1502206170.55838,-537792920.921856,1638263953.77737,1230243450.87889,1466116068.03412,1381200049.59264,1143918159.62919,869176318.129565,..
Algeria,DZA,Forest area (sq. km),AG.LND.FRST.K2,19408,19484,19560,19560,19430,19300,19390,19490,..,..
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,209755003250.664,213810024944.464,165979279263.174,160034163871.455,170097014589.134,174910878623.049,171767403748.19,145009181490.62,163044443983.759,..
Algeria,DZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.8,3.80000000016804,3.69999999958893,3.20000000006691,1.29999999991843,1.20000000049063,0.999999999741789,-5.10000000018678,3.50000000049758,..
Algeria,DZA,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,5540,5510,4880,4400,3970,4010,4050,3600,3660,..
Algeria,DZA,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,12850,12760,11760,11570,11630,11700,11820,11210,11860,..
Algeria,DZA,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,210381799170.566,213657634899.864,192785022322.954,177379963139.792,163289908926.041,168084743478.826,172770063089.21,156596804851.857,161494850710.195,..
Algeria,DZA,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,488124391408.29,494451390132.55,464956187403.212,466787785435.932,478552633868.987,490702347615.425,504852207229.836,486938504895.599,524016535377.951,..
Algeria,DZA,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,43.4111614791014,45.6265739092641,50.7806883944328,50.7777238863385,48.5437410628085,47.0708250324956,44.6918398065115,41.8520654054113,37.3353313806961,..
Algeria,DZA,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,0.569126987791947,0.328391631416688,0.233281066486999,0.489614088330072,0.96029933858419,..,..,..,..,..
Algeria,DZA,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,95,95,95,94,88,80,80,80,80,..
Algeria,DZA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,30.4009257853789,31.9266588029972,36.5233505852979,35.0531826669525,32.6891707303428,32.2043409466652,29.0941082162686,27.9953002099675,26.3860318325273,..
Algeria,DZA,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..
Algeria,DZA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,43.9040999658876,41.9403018167816,35.3826967131435,34.2488895714926,36.3305788206255,38.8051863915231,36.8462154489783,32.7121976957974,38.9187839157187,..
Algeria,DZA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.0933043780076446,-0.300580434768506,-6.4556504121538,1.54888054873199,6.39065471249698,6.75734087886528,-0.468024909404278,-5.50848767346376,15.736744275398,..
Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.615,75.11,75.622,75.732,75.743,76.066,76.474,74.453,76.377,..
Algeria,DZA,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,57.2105542848929,55.4889790742114,52.0366158856811,48.1865859979383,47.7668583403757,50.3839444943405,46.542008702185,39.6333524603183,46.6265504929274,..
Algeria,DZA,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,4.84450891704059,5.54848333584853,6.27024285623508,6.38492898301865,5.92438332688534,5.46782435628871,6.02104599353676,6.65999372695062,5.59258407076549,..
Algeria,DZA,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,103.9905106,111.7079111,109.3176407,116.6140394,111.4475314,112.4675177,106.3696091,104.842178,106.4235366,..
Algeria,DZA,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,26.1,25.7,25.3,24.9,24.5,24,23.5,22.9,22.3,..
Algeria,DZA,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,283.1411813,270.0399303,188.3084621,155.4245765,176.7858442,208.6065911,191.6515825,131.7505458,..,..
Algeria,DZA,Net migration,SM.POP.NETM,-35412,-36088,-36371,-36227,-36448,-36227,-36386,-18797,-18797,-9999
Algeria,DZA,Net official development assistance and official aid received (current US$),DT.ODA.ALLD.CD,203419998.168945,160619995.117188,71129997.253418,144550003.051758,174679992.675781,144610000.610352,172000000,209619995.117188,214380004.882813,..
Algeria,DZA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,209601443.444637,2452442617.07256,1997393458.35396,1989023597.12295,1791887073.28626,1984998399.13173,1785838683.22299,1699608934.62519,1791143422.81391,1829459057.23056
Algeria,DZA,Population density (people per sq. km of land area),EN.POP.DNST,15.9549850109584,16.2738871581281,16.6026255583626,16.9369083372205,17.2716286111714,17.6035123046545,17.9303156808402,18.2436570559099,..,..
Algeria,DZA,Population growth (annual %),SP.POP.GROW,1.9667158178046,1.97904881035906,1.99994605069585,1.99343168879913,1.95700247075081,1.9033254281097,1.83944488568624,1.73245672803153,1.65770320084269,..
